Time,Speed,SOC,BatteryTemp,Throttle,Brake
22.8392,99.2106,98.0135,25,0,0
22.8699,99.0609,98.0078,25,0,0
22.9011,98.9132,98.0021,25,0,0
22.9323,98.7639,97.9964,25,0,0
22.9646,98.6141,97.9907,25,0,0
22.9955,98.459,97.9848,25,0,0
23.0275,98.3105,97.9792,25,0,0
23.0594,98.1569,97.9734,25,0,0
23.0901,98.0039,97.9676,25,0,0
23.1202,97.8563,97.962,25,0,0
23.1508,97.7122,97.9566,25,0,0
23.1815,97.5651,97.9511,25,0,0
23.2137,97.4178,97.9455,25,0,0
23.2452,97.263,97.9397,25,0,0
23.2766,97.1117,97.9341,25,0,0
23.3084,96.9613,97.9284,25,0,0
23.3396,96.8085,97.9227,25,0,0
23.3705,96.6587,97.9171,25,0,0
23.402,96.5105,97.9116,25,0,0
23.433,96.3592,97.906,25,0,0
23.4636,96.2107,97.9005,25,0,0
23.4945,96.0635,97.895,25,0,0
23.5257,95.9152,97.8895,25,0,0
23.5576,95.7654,97.884,25,0,0
23.5887,95.6125,97.8784,25,0,0
23.6199,95.4631,97.8729,25,0,0
23.6507,95.3136,97.8674,25,0,0
23.6819,95.1657,97.8619,25,0,0
23.7132,95.0156,97.8564,25,0,0
23.7437,94.8656,97.851,25,0,0
23.7751,94.7193,97.8456,25,0,0
23.8065,94.5682,97.8401,25,0,0
23.8382,94.4178,97.8346,25,0,0
23.8693,94.2657,97.8291,25,0,0
23.9001,94.1162,97.8236,25,0,0
23.9311,93.9682,97.8183,25,0,0
23.9619,93.8196,97.8129,25,0,0
23.9922,93.6717,97.8076,25,0,0
24.0243,93.5262,97.8023,25,0,0
24.0558,93.3723,97.7968,25,0,0
24.086,93.221,97.7913,25,0,0
24.1164,93.076,97.7861,25,0,0
24.1477,92.93,97.7809,25,0,0
24.1786,92.78,97.7755,25,0,0
24.2093,92.6315,97.7702,25,0,0
24.2403,92.4841,97.7649,25,0,0
24.2717,92.3355,97.7597,25,0,0
24.3019,92.1849,97.7543,25,0,0
24.3339,92.0398,97.7491,25,0,0
24.3655,91.886,97.7437,25,0,0
24.3955,91.7347,97.7383,25,0,0
24.4263,91.5907,97.7332,25,0,0
24.4574,91.4428,97.728,25,0,0
24.4893,91.2934,97.7228,25,0,0
24.5199,91.1405,97.7174,25,0,0
24.5513,90.9933,97.7122,25,0,0
24.5823,90.8426,97.7069,25,0,0
24.6286,90.6937,97.7017,25,0,0
24.6749,90.4717,97.694,25,0,0
24.7065,90.2494,97.6862,25,0,0
24.7534,90.0978,97.681,25,0,0
24.8001,89.8724,97.6732,25,0,0
24.8308,89.6486,97.6654,25,0,0
24.8618,89.501,97.6603,25,0,0
24.8933,89.3521,97.6552,25,0,0
24.9253,89.2012,97.65,25,0,0
24.957,89.0474,97.6447,25,0,0
24.9881,88.8952,97.6395,25,0,0
25.0193,88.7461,97.6344,25,0,0
25.0506,88.5964,97.6293,25,0,0
25.082,88.4459,97.6241,25,0,0
25.1285,88.2951,97.619,25,0,0
25.1758,88.0722,97.6114,25,0,0
25.2076,87.8448,97.6037,25,0,0
25.2534,87.6924,97.5986,25,0,0
25.3003,87.967,97.5911,25,1,0
25.3311,88.2487,97.5834,25,1,0
25.3619,88.4333,97.5784,25,1,0
25.3921,88.6182,97.5733,25,1,0
25.4234,88.7992,97.5684,25,1,0
25.4546,88.9872,97.5632,25,1,0
25.4859,89.1746,97.558,25,1,0
25.5173,89.362,97.5529,25,1,0
25.5473,89.5505,97.5477,25,1,0
25.5785,89.7306,97.5427,25,1,0
25.61,89.918,97.5375,25,1,0
25.642,90.1066,97.5322,25,1,0
25.6739,90.2988,97.5269,25,1,0
25.7044,90.4904,97.5215,25,1,0
25.7351,90.6729,97.5164,25,1,0
25.7668,90.8575,97.5112,25,1,0
25.7988,91.0475,97.5059,25,1,0
25.8301,91.2397,97.5005,25,1,0
25.8607,91.4272,97.4952,25,1,0
25.8917,91.6109,97.49,25,1,0
25.9227,91.7969,97.4847,25,1,0
25.9532,91.9828,97.4795,25,1,0
25.9849,92.1662,97.4742,25,1,0
26.0165,92.3564,97.4688,25,1,0
26.0469,92.5455,97.4634,25,1,0
26.0785,92.7284,97.4582,25,1,0
26.125,92.9176,97.4528,25,1,0
26.1567,93.1966,97.4447,25,1,0
26.203,93.3868,97.4392,25,1,0
26.2345,93.665,97.4312,25,1,0
26.2661,93.854,97.4257,25,1,0
26.2964,94.0436,97.4202,25,1,0
26.3267,94.2252,97.4149,25,1,0
26.3571,94.4069,97.4097,25,1,0
26.3878,94.5896,97.4043,25,1,0
26.4195,94.7734,97.399,25,1,0
26.4501,94.964,97.3934,25,1,0
26.4803,95.1476,97.388,25,1,0
26.5116,95.3287,97.3826,25,1,0
26.5433,95.5166,97.3771,25,1,0
26.5748,95.7067,97.3715,25,1,0
26.6057,95.8954,97.3659,25,1,0
26.6366,96.0809,97.3604,25,1,0
26.6685,96.2663,97.3549,25,1,0
26.6993,96.4575,97.3492,25,1,0
26.7303,96.6427,97.3437,25,1,0
26.7614,96.8284,97.3381,25,1,0
26.7919,97.0154,97.3325,25,1,0
26.8225,97.1984,97.327,25,1,0
26.8543,97.3816,97.3215,25,1,0
26.8858,97.5728,97.3158,25,1,0
26.9157,97.7618,97.3101,25,1,0
26.947,97.9412,97.3046,25,1,0
26.9781,98.1288,97.299,25,1,0
27.0083,98.3154,97.2933,25,1,0
27.0399,98.4965,97.2878,25,1,0
27.0708,98.6862,97.282,25,1,0
27.1018,98.8713,97.2764,25,1,0
27.1333,99.0577,97.2707,25,1,0
27.1641,99.2463,97.2649,25,1,0
27.1956,99.4316,97.2592,25,1,0
27.2272,99.6203,97.2534,25,1,0
27.2592,99.8098,97.2476,25,1,0
27.2895,100,97.2416,25,1,0
27.3202,100,97.236,25,1,0
27.3512,100,97.2303,25,1,0
27.3833,100,97.2246,25,1,0
27.4139,100,97.2187,25,1,0
27.4449,100,97.213,25,1,0
27.4759,100,97.2072,25,1,0
27.5072,100,97.2015,25,1,0
27.5388,100,97.1957,25,1,0
27.5696,100,97.1898,25,1,0
27.6013,100,97.1842,25,1,0
27.6332,100,97.1783,25,1,0
27.6636,100,97.1724,25,1,0
27.6963,100,97.1668,25,1,0
27.728,100,97.1607,25,1,0
27.7597,100,97.1548,25,1,0
27.7909,100,97.149,25,1,0
27.8221,100,97.1432,25,1,0
27.8538,100,97.1374,25,1,0
27.8847,100,97.1315,25,1,0
27.9172,100,97.1258,25,1,0
27.9488,100,97.1198,25,1,0
27.98,100,97.1139,25,1,0
28.0117,100,97.1082,25,1,0
28.0434,100,97.1023,25,1,0
28.0748,100,97.0964,25,1,0
28.1068,100,97.0906,25,1,0
28.1382,100,97.0847,25,1,0
28.169,100,97.0789,25,1,0
28.2,100,97.0732,25,1,0
28.2309,100,97.0674,25,1,0
28.262,100,97.0617,25,1,0
28.2922,100,97.0559,25,1,0
28.3227,100,97.0503,25,1,0
28.3538,100,97.0447,25,1,0
28.3853,100,97.0389,25,1,0
28.4175,100,97.0331,25,1,0
28.4488,100,97.0271,25,1,0
28.4808,100,97.0213,25,1,0
28.5118,100,97.0154,25,1,0
28.5435,100,97.0097,25,1,0
28.5751,100,97.0038,25,1,0
28.6067,100,96.998,25,1,0
28.6381,100,96.9921,25,1,0
28.6694,100,96.9863,25,1,0
28.7003,100,96.9805,25,1,0
28.7309,100,96.9748,25,1,0
28.7615,100,96.9691,25,1,0
28.7926,100,96.9634,25,1,0
28.8243,100,96.9577,25,1,0
28.856,100,96.9518,25,1,0
28.8873,100,96.9459,25,1,0
28.9191,100,96.9401,25,1,0
28.9506,100,96.9342,25,1,0
28.9667,100,96.9284,25,1,0
28.9989,100,96.9254,25,1,0
29.0301,100,96.9195,25,1,0
29.0617,100,96.9137,25,1,0
29.0944,100,96.9079,25,1,0
29.1262,100,96.9018,25,1,0
29.1563,100,96.8959,25,1,0
29.187,100,96.8903,25,1,0
29.2171,100,96.8846,25,1,0
29.248,100,96.8791,25,1,0
29.2796,100,96.8734,25,1,0
29.3114,100,96.8675,25,1,0
29.3423,100,96.8616,25,1,0
29.3726,100,96.8559,25,1,0
29.4032,100,96.8503,25,1,0
29.4351,100,96.8446,25,1,0
29.4661,100,96.8387,25,1,0
29.4971,100,96.833,25,1,0
29.5288,100,96.8272,25,1,0
29.5594,100,96.8214,25,1,0
29.5905,100,96.8157,25,1,0
29.6213,100,96.8099,25,1,0
29.6531,100,96.8042,25,1,0
29.6841,100,96.7983,25,1,0
29.7148,100,96.7926,25,1,0
29.7455,100,96.7869,25,1,0
29.7761,100,96.7812,25,1,0
29.8076,100,96.7756,25,1,0
29.8396,100,96.7697,25,1,0
29.8712,100,96.7638,25,1,0
29.9025,100,96.7579,25,1,0
29.9344,100,96.7522,25,1,0
29.9659,100,96.7462,25,1,0
29.997,100,96.7404,25,1,0
30.0131,100,96.7346,25,1,0
30.045,100,96.7317,25,1,0
30.0767,100,96.7258,25,1,0
30.1085,100,96.7199,25,1,0
30.1408,100,96.714,25,1,0
30.1721,100,96.708,25,1,0
30.2039,100,96.7022,25,1,0
30.234,100,96.6963,25,1,0
30.2654,100,96.6908,25,1,0
30.2962,100,96.6849,25,1,0
30.3282,100,96.6792,25,1,0
30.3756,100,96.6733,25,1,0
30.4076,100,96.6645,25,1,0
30.4389,100,96.6586,25,1,0
30.4697,100,96.6528,25,1,0
30.5007,100,96.6471,25,1,0
30.5321,100,96.6414,25,1,0
30.563,100,96.6356,25,1,0
30.5929,100,96.6298,25,1,0
30.624,100,96.6243,25,1,0
30.6554,100,96.6185,25,1,0
30.6867,100,96.6127,25,1,0
30.7181,100,96.6069,25,1,0
30.7496,100,96.6011,25,1,0
30.7815,100,96.5953,25,1,0
30.8127,100,96.5894,25,1,0
30.8431,100,96.5836,25,1,0
30.8742,100,96.578,25,1,0
30.9052,100,96.5722,25,1,0
30.9361,100,96.5665,25,1,0
30.9672,100,96.5608,25,1,0
30.9987,100,96.555,25,1,0
31.0302,100,96.5492,25,1,0
31.0609,100,96.5433,25,1,0
31.0918,100,96.5377,25,1,0
31.1233,100,96.5319,25,1,0
31.1546,100,96.5261,25,1,0
31.186,100,96.5203,25,1,0
31.2168,100,96.5145,25,1,0
31.248,100,96.5088,25,1,0
31.2792,100,96.503,25,1,0
31.3099,100,96.4972,25,1,0
31.34,100,96.4915,25,1,0
31.3713,100,96.486,25,1,0
31.4025,100,96.4802,25,1,0
31.4332,100,96.4744,25,1,0
31.4656,100,96.4687,25,1,0
31.4976,100,96.4627,25,1,0
31.5297,100,96.4568,25,1,0
31.5614,100,96.4508,25,1,0
31.5919,100,96.445,25,1,0
31.6227,100,96.4393,25,1,0
31.6536,100,96.4336,25,1,0
31.6849,100,96.4279,25,1,0
31.7161,100,96.4221,25,1,0
31.7479,100,96.4163,25,1,0
31.779,100,96.4104,25,1,0
31.8107,100,96.4047,25,1,0
31.8417,100,96.3988,25,1,0
31.873,100,96.3931,25,1,0
31.9039,100,96.3873,25,1,0
31.9356,100,96.3816,25,1,0
31.967,100,96.3757,25,1,0
31.9976,100,96.3699,25,1,0
32.0286,100,96.3642,25,1,0
32.0605,100,96.3585,25,1,0
32.0919,100,96.3525,25,1,0
32.1239,100,96.3467,25,1,0
32.1549,100,96.3408,25,1,0
32.1859,100,96.3351,25,1,0
32.2168,100,96.3293,25,1,0
32.2485,100,96.3236,25,1,0
32.2797,100,96.3177,25,1,0
32.311,100,96.312,25,1,0
32.3417,100,96.3062,25,1,0
32.3731,100,96.3005,25,1,0
32.4038,100,96.2946,25,1,0
32.4361,100,96.2889,25,1,0
32.4671,100,96.283,25,1,0
32.499,100,96.2772,25,1,0
32.5305,100,96.2713,25,1,0
32.562,100,96.2655,25,1,0
32.5932,100,96.2597,25,1,0
32.6243,100,96.2539,25,1,0
32.6554,100,96.2481,25,1,0
32.6855,100,96.2424,25,1,0
32.716,100,96.2368,25,1,0
32.7476,100,96.2311,25,1,0
32.7786,100,96.2253,25,1,0
32.8097,100,96.2195,25,1,0
32.8406,100,96.2138,25,1,0
32.8707,100,96.2081,25,1,0
32.901,100,96.2025,25,1,0
32.9315,100,96.1969,25,1,0
32.9632,100,96.1912,25,1,0
32.9947,100,96.1854,25,1,0
33.0261,100,96.1795,25,1,0
33.0571,100,96.1737,25,1,0
33.0882,100,96.168,25,1,0
33.1192,100,96.1622,25,1,0
33.1505,100,96.1565,25,1,0
33.1827,100,96.1507,25,1,0
33.2136,100,96.1447,25,1,0
33.2447,100,96.139,25,1,0
33.2757,100,96.1332,25,1,0
33.3071,100,96.1275,25,1,0
33.3393,100,96.1217,25,1,0
33.3699,100,96.1157,25,1,0
33.4005,100,96.11,25,1,0
33.4318,100,96.1044,25,1,0
33.4625,100,96.0986,25,1,0
33.4939,100,96.0929,25,1,0
33.525,100,96.0871,25,1,0
33.5559,100,96.0813,25,1,0
33.5868,100,96.0756,25,0,0
33.6181,100,96.0699,25,0,0
33.6494,100,96.0641,25,0,0
33.6808,100,96.0583,25,0,0
33.7117,100,96.0525,25,0,0
33.7427,100,96.0468,25,0,0
33.7739,100,96.041,25,0,0
33.8045,100,96.0352,25,0,0
33.8353,100,96.0295,25,0,0
33.8666,100,96.0238,25,0,0
33.8974,100,96.0181,25,0,0
33.928,100,96.0124,25,0,0
33.9599,100,96.0067,25,0,0
33.9912,100,96.0008,25,0,0
34.0215,100,95.995,25,0,0
34.0527,100,95.9894,25,0,0
34.0844,100,95.9836,25,0,0
34.1155,100,95.9777,25,0,0
34.147,100,95.972,25,0,0
34.177,100,95.9661,25,0,0
34.2087,100,95.9606,25,0,0
34.2393,100,95.9547,25,0,0
34.271,100,95.9491,25,0,0
34.3025,100,95.9482,25,0,1
34.3334,100,95.9474,25,0,1
34.3641,100,95.9466,25,0,1
34.395,100,95.9457,25,0,1
34.4262,100,95.9449,25,0,1
34.4579,100,95.9441,25,0,1
34.4891,100,95.9433,25,0,1
34.5203,100,95.9424,25,0,1
34.5517,100,95.9416,25,0,1
34.5821,100,95.9408,25,0,1
34.6295,100,95.94,25,0,1
34.6755,100,95.9387,25,0,1
34.7062,100,95.9375,25,0,1
34.7519,100,95.9367,25,0,1
34.7834,100,95.9355,25,0,1
34.8149,100,95.9347,25,0,1
34.8457,100,95.9338,25,0,1
34.8769,100,95.933,25,0,1
34.9079,100,95.9322,25,0,1
34.9548,100,95.9313,25,0,1
34.9848,100,95.9301,25,0,1
35.0163,100,95.9293,25,0,1
35.0471,100,95.9285,25,0,1
35.0771,100,95.9277,25,0,1
35.108,100,95.9269,25,0,1
35.1385,100,95.9261,25,0,1
35.1697,100,95.9253,25,0,1
35.2003,100,95.9244,25,0,1
35.2313,100,95.9236,25,0,1
35.2625,100,95.9228,25,0,1
35.2937,100,95.922,25,0,1
35.3248,100,95.9211,25,0,1
35.3547,100,95.9203,25,0,1
35.3848,100,95.9195,25,0,1
35.4151,100,95.9187,25,0,1
35.4466,100,95.9179,25,0,1
35.4781,100,95.9171,25,0,1
35.5094,100,95.9113,25,0,0
35.5402,100,95.9055,25,0,0
35.5719,100,95.8998,25,0,0
35.6028,100,95.8939,25,1,0
35.6339,100,95.8882,25,1,0
35.6649,100,95.8824,25,1,0
35.6964,100,95.8767,25,1,0
35.7268,100,95.8708,25,1,0
35.7572,100,95.8652,25,1,0
35.7877,100,95.8596,25,1,0
35.8193,100,95.8539,25,1,0
35.8501,100,95.8481,25,1,0
35.8815,100,95.8424,25,1,0
35.9122,100,95.8366,25,1,0
35.9431,100,95.8309,25,1,0
35.9752,100,95.8251,25,1,0
36.0063,100,95.8192,25,1,0
36.0375,100,95.8134,25,1,0
36.0674,100,95.8077,25,1,0
36.0979,100,95.8021,25,1,0
36.1285,100,95.7965,25,1,0
36.1749,100,95.7908,25,1,0
36.2066,100,95.7822,25,1,0
36.2535,100,95.7764,25,1,0
36.3014,100,95.7677,25,1,0
36.3341,100,95.7588,25,1,0
36.3655,100,95.7527,25,1,0
36.3974,100,95.7469,25,1,0
36.4299,100,95.741,25,1,0
36.4618,100,95.735,25,1,0
36.4929,100,95.7291,25,1,0
36.5242,100,95.7233,25,1,0
36.5549,100,95.7175,25,1,0
36.5873,100,95.7118,25,1,0
36.6179,100,95.7058,25,1,0
36.65,100,95.7002,25,1,0
36.6809,100,95.6942,25,1,0
36.7125,100,95.6885,25,1,0
36.7434,100,95.6826,25,1,0
36.7752,100,95.6769,25,1,0
36.8053,100,95.671,25,1,0
36.8366,100,95.6655,25,1,0
36.8674,100,95.6597,25,1,0
36.8975,100,95.654,25,1,0
36.9287,100,95.6484,25,1,0
36.9592,100,95.6426,25,1,0
36.9899,100,95.637,25,1,0
37.021,100,95.6313,25,1,0
37.0527,100,95.6255,25,1,0
37.0849,100,95.6197,25,1,0
37.116,100,95.6137,25,1,0
37.1468,100,95.6079,25,1,0
37.178,100,95.6022,25,1,0
37.2095,100,95.5965,25,1,0
37.2402,100,95.5906,25,1,0
37.2711,100,95.585,25,1,0
37.3019,100,95.5792,25,1,0
37.3327,100,95.5735,25,1,0
37.3639,100,95.5678,25,1,0
37.3952,100,95.562,25,1,0
37.4262,100,95.5562,25,1,0
37.4571,100,95.5505,25,1,0
37.5036,100,95.5448,25,1,0
37.5496,100,95.5362,25,1,0
37.5805,100,95.5276,25,1,0
37.6268,100,95.5219,25,1,0
37.6733,100,95.5134,25,1,0
37.7036,100,95.5047,25,1,0
37.7352,100,95.4991,25,1,0
37.7663,100,95.4933,25,1,0
37.7969,100,95.4875,25,1,0
37.8276,100,95.4819,25,1,0
37.859,100,95.4762,25,1,0
37.8893,100,95.4703,25,1,0
37.9201,100,95.4647,25,1,0
37.9502,100,95.459,25,1,0
37.9816,100,95.4535,25,1,0
38.013,100,95.4476,25,1,0
38.0447,100,95.4418,25,1,0
38.0764,100,95.4359,25,1,0
38.1073,100,95.4301,25,1,0
38.1386,100,95.4244,25,1,0
38.1699,100,95.4185,25,1,0
38.201,100,95.4128,25,1,0
38.2324,100,95.407,25,1,0
38.2634,100,95.4012,25,1,0
38.2948,100,95.3954,25,1,0
38.3255,100,95.3896,25,1,0
38.3561,100,95.3839,25,1,0
38.3875,100,95.3783,25,1,0
38.4195,100,95.3724,25,1,0
38.4515,100,95.3665,25,1,0
38.4822,100,95.3606,25,1,0
38.5137,100,95.3549,25,1,0
38.5456,100,95.3491,25,1,0
38.5772,100,95.3432,25,1,0
38.608,100,95.3373,25,1,0
38.6385,100,95.3316,25,1,0
38.6694,100,95.326,25,1,0
38.7004,100,95.3203,25,1,0
38.7321,100,95.3145,25,1,0
38.7634,100,95.3086,25,1,0
38.7949,100,95.3028,25,1,0
38.8251,100,95.297,25,1,0
38.8566,100,95.2914,25,1,0
38.8875,100,95.2856,25,1,0
38.9176,100,95.2799,25,1,0
38.9491,100,95.2743,25,1,0
38.981,100,95.2685,25,1,0
39.0119,100,95.2625,25,1,0
39.0431,100,95.2568,25,1,0
39.0738,100,95.251,25,1,0
39.1042,100,95.2453,25,1,0
39.1351,100,95.2397,25,1,0
39.1657,100,95.234,25,1,0
39.1972,100,95.2283,25,1,0
39.228,100,95.2225,25,1,0
39.2593,100,95.2168,25,1,0
39.2902,100,95.211,25,1,0
39.3214,100,95.2053,25,1,0
39.3529,100,95.1995,25,1,0
39.3839,100,95.1937,25,1,0
39.4139,100,95.1879,25,1,0
39.4449,100,95.1824,25,1,0
39.476,100,95.1766,25,1,0
39.5065,100,95.1709,25,1,0
39.5381,100,95.1652,25,1,0
39.5698,100,95.1594,25,1,0
39.6007,100,95.1535,25,1,0
39.6311,100,95.1478,25,1,0
39.6621,100,95.1422,25,1,0
39.6931,100,95.1364,25,1,0
39.7249,100,95.1307,25,1,0
39.7562,100,95.1248,25,1,0
39.7863,100,95.119,25,1,0
39.8314,100,95.1134,25,1,0
39.8785,100,95.105,25,1,0
39.9094,100,95.0963,25,1,0
39.9571,100,95.0906,25,1,0
39.9891,100,95.0818,25,1,0
40.0219,100,95.0758,25,1,0
40.0528,100,95.0698,25,1,0
40.0837,100,95.0641,25,1,0
40.1154,100,95.0583,25,1,0
40.1466,100,95.0525,25,1,0
40.1775,100,95.0467,25,1,0
40.2076,100,95.041,25,1,0
40.2532,100,95.0354,25,1,0
40.3012,100,95.0269,25,1,0
40.332,100,95.0181,25,1,0
40.3782,100,95.0124,25,1,0
40.425,100,95.0038,25,1,0
40.4552,100,94.9951,25,1,0
40.5022,100,94.9895,25,1,0
40.5329,100,94.9809,25,1,0
40.5641,100,94.9752,25,1,0
40.5952,100,94.9694,25,1,0
40.6256,100,94.9636,25,1,0
40.657,100,94.958,25,1,0
40.6882,100,94.9522,25,1,0
40.7194,100,94.9464,25,1,0
40.7512,100,94.9406,25,1,0
40.7817,100,94.9347,25,1,0
40.8127,100,94.9291,25,1,0
40.8434,100,94.9233,25,1,0
40.8756,100,94.9176,25,1,0
40.9068,100,94.9117,25,1,0
40.9542,100,94.9059,25,1,0
41.0024,100,94.8971,25,1,0
41.0347,100,94.8882,25,1,0
41.0821,100,94.8822,25,1,0
41.1294,100,94.8734,25,1,0
41.1761,100,94.8647,25,1,0
41.2073,100,94.856,25,1,0
41.2533,100,94.8503,25,1,0
41.2993,100,94.8418,25,1,0
41.3303,100,94.8332,25,1,0
41.3771,100,94.8275,25,1,0
41.4075,100,94.8188,25,1,0
41.4532,100,94.8132,25,1,0
41.4839,100,94.8047,25,1,0
41.5149,100,94.7991,25,1,0
41.546,100,94.7933,25,1,0
41.5761,100,94.7876,25,1,0
41.6074,100,94.782,25,1,0
41.6393,100,94.7762,25,1,0
41.6703,100,94.7703,25,1,0
41.7021,100,94.7645,25,1,0
41.7335,100,94.7586,25,1,0
41.7635,100,94.7528,25,1,0
41.7949,100,94.7473,25,1,0
41.8266,100,94.7415,25,1,0
41.858,100,94.7356,25,1,0
41.8894,100,94.7298,25,1,0
41.9196,100,94.7239,25,1,0
41.9514,100,94.7184,25,1,0
41.9826,100,94.7125,25,1,0
42.0142,100,94.7067,25,1,0
42.0447,100,94.7008,25,1,0
42.0767,100,94.6952,25,0,0
42.1071,100,94.6893,25,0,0
42.1379,100,94.6836,25,0,0
42.1693,100,94.6779,25,0,0
42.2007,100,94.6721,25,0,0
42.232,100,94.6713,25,0,1
42.2641,100,94.6704,25,0,1
42.2954,100,94.6696,25,0,1
42.3263,100,94.6688,25,0,1
42.3572,100,94.668,25,0,1
42.3876,100,94.6671,25,0,1
42.4182,100,94.6663,25,0,1
42.448,100,94.6655,25,0,1
42.4791,100,94.6647,25,0,1
42.5102,100,94.6639,25,0,1
42.5418,100,94.6631,25,0,1
42.5725,100,94.6623,25,0,1
42.604,100,94.6615,25,0,1
42.6361,100,94.6606,25,0,1
42.6668,100,94.6598,25,0,1
42.6986,100,94.659,25,0,1
42.7299,100,94.6581,25,0,1
42.7602,100,94.6573,25,0,1
42.7915,100,94.6565,25,0,1
42.8232,100,94.6557,25,0,1
42.855,100,94.6548,25,0,1
42.8865,100,94.654,25,0,1
42.9176,100,94.6531,25,0,1
42.9485,100,94.6523,25,0,1
42.9795,100,94.6515,25,0,1
43.0112,100,94.6507,25,0,1
43.0421,100,94.6498,25,0,1
43.0735,100,94.649,25,0,1
43.1042,100,94.6482,25,0,1
43.1353,100,94.6474,25,0,1
43.1665,100,94.6466,25,0,1
43.1985,100,94.6457,25,0,1
43.2296,100,94.6449,25,0,1
43.2611,100,94.6441,25,0,1
43.2931,100,94.6432,25,0,1
43.3255,100,94.6424,25,0,1
43.3564,100,94.6415,25,0,1
43.3877,100,94.6407,25,0,1
43.4184,100,94.6399,25,0,1
43.4505,100,94.6391,25,0,1
43.4822,100,94.6382,25,0,1
43.5138,100,94.6374,25,0,1
43.5448,100,94.6366,25,0,1
43.5757,100,94.6358,25,0,1
43.6067,100,94.6349,25,0,1
43.6374,100,94.6341,25,0,1
43.6689,100,94.6333,25,0,1
43.6999,100,94.6325,25,0,1
43.731,100,94.6316,25,0,1
43.7617,100,94.6308,25,0,1
43.7926,100,94.63,25,0,1
43.8243,100,94.6292,25,0,1
43.8557,100,94.6283,25,0,1
43.8871,100,94.6275,25,0,1
43.9188,100,94.6267,25,0,1
43.95,100,94.6258,25,0,1
43.9815,100,94.625,25,0,1
44.0117,100,94.6242,25,0,1
44.0439,100,94.6234,25,0,1
44.0748,100,94.6225,25,0,1
44.1053,100,94.6217,25,0,1
44.1358,100,94.6209,25,0,1
44.1674,100,94.6201,25,0,1
44.1975,100,94.6192,25,0,1
44.2286,100,94.6184,25,0,1
44.2596,100,94.6176,25,0,1
44.291,100,94.6168,25,0,1
44.3224,100,94.616,25,0,1
44.3538,100,94.6151,25,0,1
44.3853,100,94.6143,25,0,1
44.4169,100,94.6135,25,0,1
44.4481,100,94.6126,25,0,1
44.48,100,94.6118,25,0,1
44.5107,100,94.611,25,0,1
44.5417,100,94.6101,25,0,1
44.5731,100,94.6093,25,0,1
44.604,100,94.6085,25,0,1
44.6353,100,94.6077,25,0,1
44.6675,100,94.6068,25,0,1
44.6991,100,94.606,25,0,1
44.7307,100,94.6052,25,0,1
44.762,100,94.6043,25,0,1
44.7943,100,94.6035,25,0,1
44.8254,100,94.6027,25,0,1
44.8556,100,94.6018,25,0,1
44.8863,100,94.601,25,0,1
44.9165,100,94.6002,25,0,1
44.9472,100,94.5994,25,0,1
44.978,100,94.5986,25,0,1
45.0088,100,94.5978,25,0,1
45.0396,100,94.597,25,0,1
45.0713,100,94.5962,25,0,1
45.1022,100,94.5953,25,0,1
45.1336,100,94.5945,25,0,1
45.1637,100,94.5937,25,0,1
45.1951,100,94.5929,25,0,1
45.2251,100,94.5921,25,0,1
45.2568,100,94.5912,25,0,1
45.2879,100,94.5904,25,0,1
45.3195,100,94.5896,25,0,1
45.3514,100,94.5887,25,0,1
45.3831,100,94.5879,25,0,1
45.4147,100,94.5871,25,0,1
45.446,100,94.5862,25,0,1
45.4782,100,94.5854,25,0,1
45.5086,100,94.5846,25,0,1
45.5407,100,94.5837,25,0,1
45.5724,100,94.5829,25,0,1
45.6036,100,94.5821,25,0,1
45.6353,100,94.5812,25,0,1
45.6674,100,94.5804,25,0,1
45.6977,100,94.5796,25,0,1
45.7283,100,94.5788,25,0,1
45.7599,100,94.5779,25,0,1
45.7904,100,94.5771,25,0,1
45.8212,100,94.5763,25,0,1
45.8532,100,94.5755,25,0,1
45.8834,100,94.5746,25,0,1
45.9147,100,94.5738,25,0,1
45.9461,100,94.573,25,0,1
45.9776,100,94.5722,25,0,1
46.0086,100,94.5714,25,0,1
46.0394,100,94.5705,25,0,1
46.0705,100,94.5697,25,0,1
46.1007,100,94.5689,25,0,1
46.1308,100,94.5681,25,0,1
46.1628,100,94.5673,25,0,1
46.1944,100,94.5665,25,0,1
46.2254,100,94.5656,25,0,1
46.2559,100,94.5648,25,0,1
46.2867,100,94.564,25,0,1
46.3181,100,94.5632,25,0,1
46.3499,100,94.5624,25,0,1
46.3817,100,94.5615,25,0,1
46.4125,100,94.5607,25,0,1
46.4434,100,94.5599,25,0,1
46.4739,100,94.5591,25,0,1
46.505,100,94.5582,25,0,1
46.5361,100,94.5574,25,0,1
46.5829,100,94.5566,25,0,1
46.6149,100,94.5554,25,0,1
46.646,100,94.5545,25,0,1
46.6768,100,94.5537,25,0,1
46.7081,100,94.5529,25,0,1
46.7538,100,94.552,25,0,1
46.8002,100,94.5508,25,0,1
46.8323,100,94.5496,25,0,1
46.8795,100,94.5487,25,0,1
46.9118,100,94.5475,25,0,1
46.9436,100,94.5466,25,0,1
46.9757,100,94.5458,25,0,1
47.0065,100,94.5449,25,0,1
47.0378,100,94.5441,25,0,1
47.0694,100,94.5433,25,0,1
47.1015,100,94.5424,25,0,1
47.133,100,94.5416,25,0,1
47.164,100,94.5408,25,0,1
47.1943,100,94.54,25,0,1
